i_idProducto	s_codigoBarra	dc_pvpSugerido	dt_fechaPVPS
15418	7800055000764	16190.0000	2024-02-13 00:00:00
15421	7707236671570	50990.0000	2024-02-13 00:00:00
15433	7896226505466	14990.0000	2024-02-13 00:00:00
15497	7707236671105	38090.0000	2024-02-13 00:00:00
15503	7800018162249	26990.0000	2024-02-13 00:00:00
15511	7800004501946	1990.0000	2024-02-13 00:00:00
15514	3337871320324	18890.0000	2024-02-13 00:00:00
15523	7706263001671	32290.0000	2024-02-13 00:00:00
15531	7800018160702	43290.0000	2024-02-13 00:00:00
15534	7891058001223	19190.0000	2024-02-13 00:00:00
15535	7800018160412	20990.0000	2024-02-13 00:00:00
15536	7800055890280	40890.0000	2024-02-13 00:00:00
15559	4027269024352	27460.0000	2024-02-13 00:00:00
15586	7804918500064	3390.0000	2024-02-13 00:00:00
15615	7800020162237	24090.0000	2024-02-13 00:00:00
15619	7730698014784	35490.0000	2024-02-13 00:00:00
15651	7805112000190	22990.0000	2024-02-13 00:00:00
15657	7800029002626	67990.0000	2024-02-13 00:00:00
15665	7707236674274	28990.0000	2024-02-13 00:00:00
15672	7800007711021	20340.0000	2024-02-13 00:00:00
15673	7706263001695	38290.0000	2024-02-13 00:00:00
15682	7707236675882	35990.0000	2024-02-13 00:00:00
15690	7804918410592	6790.0000	2024-02-13 00:00:00
15691	7804918410608	8090.0000	2024-02-13 00:00:00
15704	7800026005392	24590.0000	2024-02-13 00:00:00
15710	7800029002602	58590.0000	2024-02-13 00:00:00
15823	7730698001159	11290.0000	2024-02-13 00:00:00
15838	7730698007960	12290.0000	2024-02-13 00:00:00
15862	7803504000285	3490.0000	2024-02-13 00:00:00
15863	7803504000124	6990.0000	2024-02-13 00:00:00
15868	4027269141790	20590.0000	2024-02-13 00:00:00
15896	7800004507870	3490.0000	2024-02-13 00:00:00
15906	7800026069196	14890.0000	2024-02-13 00:00:00
15908	7800007708748	12490.0000	2024-02-13 00:00:00
15917	7798122340090	25190.0000	2024-02-13 00:00:00
15969	7795373011267	27140.0000	2024-02-13 00:00:00
16056	7800004000258	5490.0000	2024-02-13 00:00:00
16058	7804628610008	21090.0000	2024-02-13 00:00:00
16088	7800026019894	30990.0000	2024-02-13 00:00:00
16100	7804918500279	8090.0000	2024-02-13 00:00:00
16118	7800007616463	16490.0000	2024-02-13 00:00:00
16123	7800004506149	3690.0000	2024-02-13 00:00:00
16129	7800063330426	3390.0000	2024-02-13 00:00:00
16192	7803510000750	23090.0000	2024-02-13 00:00:00
16244	7800026789445	23990.0000	2024-02-13 00:00:00
16250	7805256000056	32490.0000	2024-02-13 00:00:00
16255	3596540150017	31390.0000	2024-02-13 00:00:00
16303	4027269024635	28090.0000	2024-02-13 00:00:00
16315	7800068012129	17590.0000	2024-02-13 00:00:00
16387	7800067000844	18390.0000	2024-02-13 00:00:00
16394	7800063000121	40540.0000	2024-02-13 00:00:00
16404	7800059003181	17990.0000	2024-02-13 00:00:00
16447	7502241940105	33990.0000	2024-02-13 00:00:00
16448	7460536556557	29490.0000	2024-02-13 00:00:00
16454	7800007681287	36590.0000	2024-02-13 00:00:00
16458	7751309000071	33990.0000	2024-02-13 00:00:00
16474	7798092890168	83290.0000	2024-02-13 00:00:00
16483	7800063120102	3540.0000	2024-02-13 00:00:00
16485	7800068010125	9140.0000	2024-02-13 00:00:00
16518	7800001000701	96250.0000	2024-02-13 00:00:00
16529	7350012550165	24690.0000	2024-02-13 00:00:00
16538	7800029000301	22190.0000	2024-02-13 00:00:00
16540	7800007728340	22090.0000	2024-02-13 00:00:00
16556	7800007692726	8270.0000	2024-02-13 00:00:00
16557	7800018162065	21890.0000	2024-02-13 00:00:00
16593	7805750001900	3770.0000	2024-02-13 00:00:00
16644	7800068010057	7590.0000	2024-02-13 00:00:00
16655	7800068015861	24690.0000	2024-02-13 00:00:00
16658	4005900000767	14990.0000	2024-02-13 00:00:00
16660	7800055000269	114990.0000	2024-02-13 00:00:00
16661	7800032003290	38550.0000	2024-02-13 00:00:00
16662	3337871311292	4990.0000	2024-02-13 00:00:00
16666	7800007690005	25190.0000	2024-02-13 00:00:00
16668	7800007100306	26090.0000	2024-02-13 00:00:00
16669	7800063330563	5190.0000	2024-02-13 00:00:00
16671	7804918500354	12790.0000	2024-02-13 00:00:00
16682	8427426041813	6590.0000	2024-02-13 00:00:00
16683	8427426000070	9990.0000	2024-02-13 00:00:00
16684	7800028001613	36690.0000	2024-02-13 00:00:00
16698	7800032000459	25390.0000	2024-02-13 00:00:00
16704	7795990000149	37290.0000	2024-02-13 00:00:00
16711	7795345120966	74970.0000	2024-02-13 00:00:00
16754	7501326053655	24450.0000	2024-02-13 00:00:00
16755	7800032003726	51290.0000	2024-02-13 00:00:00
16771	7809526397891	16090.0000	2024-02-13 00:00:00
16775	5099864006117	22690.0000	2024-02-13 00:00:00
16776	7805256000025	40690.0000	2024-02-13 00:00:00
16779	7795305963602	40290.0000	2024-02-13 00:00:00
16790	7800060122383	23590.0000	2024-02-13 00:00:00
16791	7800018163642	16190.0000	2024-02-13 00:00:00
16792	7804621200008	37090.0000	2024-02-13 00:00:00
16793	7804621200039	41240.0000	2024-02-13 00:00:00
16798	7800060413788	7790.0000	2024-02-13 00:00:00
16799	7800060412972	15690.0000	2024-02-13 00:00:00
16805	4027269141868	25290.0000	2024-02-13 00:00:00
16807	7800026001080	20790.0000	2024-02-13 00:00:00
16823	5099864006094	27590.0000	2024-02-13 00:00:00
16831	7805750000231	79790.0000	2024-02-13 00:00:00
16832	7800026026687	22490.0000	2024-02-13 00:00:00
16835	7795373012912	16090.0000	2024-02-13 00:00:00
16836	7800060122215	21390.0000	2024-02-13 00:00:00
16837	7795373015913	26190.0000	2024-02-13 00:00:00
16838	7795373013797	19790.0000	2024-02-13 00:00:00
16839	7795373013780	29090.0000	2024-02-13 00:00:00
16847	7800007692481	22790.0000	2024-02-13 00:00:00
16847	7800007774101	22790.0000	2024-02-13 00:00:00
16853	7800032003283	62390.0000	2024-02-13 00:00:00
16854	7800032003399	58490.0000	2024-02-13 00:00:00
16867	7800018162584	16090.0000	2024-02-13 00:00:00
16870	7800026016060	13990.0000	2024-02-13 00:00:00
16873	4005808551460	22990.0000	2024-02-13 00:00:00
16878	7804625950077	21490.0000	2024-02-13 00:00:00
16879	7800028001330	28890.0000	2024-02-13 00:00:00
16880	7800028001743	20190.0000	2024-02-13 00:00:00
16882	4048846002303	39590.0000	2024-02-13 00:00:00
16898	7730698014739	38990.0000	2024-02-13 00:00:00
16902	7800007753458	15790.0000	2024-02-13 00:00:00
16933	7800008011625	25790.0000	2024-02-13 00:00:00
16934	7891058018702	5990.0000	2024-02-13 00:00:00
16979	7800026003237	55390.0000	2024-02-13 00:00:00
16985	5413895021466	46790.0000	2024-02-13 00:00:00
16986	7730979091947	45590.0000	2024-02-13 00:00:00
16987	7896261014749	33290.0000	2024-02-13 00:00:00
16988	7795373011038	27290.0000	2024-02-13 00:00:00
16995	7800028001347	37090.0000	2024-02-13 00:00:00
16998	7800060414754	36560.0000	2024-02-13 00:00:00
17001	7805112000565	31690.0000	2024-02-13 00:00:00
17073	7800070004686	20090.0000	2024-02-13 00:00:00
17077	7800018161037	24190.0000	2024-02-13 00:00:00
17087	4048846003072	102750.0000	2024-02-13 00:00:00
17088	4048846003300	31590.0000	2024-02-13 00:00:00
17089	7800059002511	22040.0000	2024-02-13 00:00:00
17090	7800059003297	15690.0000	2024-02-13 00:00:00
17131	7800070006154	34190.0000	2024-02-13 00:00:00
17132	7800032003306	56990.0000	2024-02-13 00:00:00
17137	7321831681507	89560.0000	2024-02-13 00:00:00
17148	7800038046192	8290.0000	2024-02-13 00:00:00
17181	7841141002699	19490.0000	2024-02-13 00:00:00
17182	7841141002712	23290.0000	2024-02-13 00:00:00
17198	7800060036970	26390.0000	2024-02-13 00:00:00
17218	7800060124752	12890.0000	2024-02-13 00:00:00
17235	7800070005812	25990.0000	2024-02-13 00:00:00
17237	7800060118614	11790.0000	2024-02-13 00:00:00
17238	7800018161013	17790.0000	2024-02-13 00:00:00
17239	7800026789452	20490.0000	2024-02-13 00:00:00
17261	7730979090926	25590.0000	2024-02-13 00:00:00
17273	7730698005676	23590.0000	2024-02-13 00:00:00
17274	7809591401240	17890.0000	2024-02-13 00:00:00
17276	7795373030602	10190.0000	2024-02-13 00:00:00
17283	7800026006610	24290.0000	2024-02-13 00:00:00
17298	7800060037007	24890.0000	2024-02-13 00:00:00
17299	4048846003508	44990.0000	2024-02-13 00:00:00
17301	4048846003478	46290.0000	2024-02-13 00:00:00
17302	7800059003051	43790.0000	2024-02-13 00:00:00
17313	7804606510412	39090.0000	2024-02-13 00:00:00
17315	7897337710923	23090.0000	2024-02-13 00:00:00
17322	7800026014097	21690.0000	2024-02-13 00:00:00
17337	7800028001262	11990.0000	2024-02-13 00:00:00
17341	4027269970000	14590.0000	2024-02-13 00:00:00
17351	7800018120515	22180.0000	2024-02-13 00:00:00
17356	7800046001848	12490.0000	2024-02-13 00:00:00
17385	7800026010891	50890.0000	2024-02-13 00:00:00
17386	7800026010884	54990.0000	2024-02-13 00:00:00
17388	7800026159866	22290.0000	2024-02-13 00:00:00
17409	7800055000955	27490.0000	2024-02-13 00:00:00
17422	7800007770707	26190.0000	2024-02-13 00:00:00
17423	7800004501472	3090.0000	2024-02-13 00:00:00
17430	7800004508594	4390.0000	2024-02-13 00:00:00
17483	7800026897201	32090.0000	2024-02-13 00:00:00
17484	7800026008812	53590.0000	2024-02-13 00:00:00
17492	7804628610015	19490.0000	2024-02-13 00:00:00
17612	8427426040953	8190.0000	2024-02-13 00:00:00
17626	7804614930455	4990.0000	2024-02-13 00:00:00
17635	7800032000244	51440.0000	2024-02-13 00:00:00
17638	7804918500514	11090.0000	2024-02-13 00:00:00
17639	7804918500507	13990.0000	2024-02-13 00:00:00
17642	7800046000803	3790.0000	2024-02-13 00:00:00
17643	7891721023996	10990.0000	2024-02-13 00:00:00
17649	7800026214787	15590.0000	2024-02-13 00:00:00
17657	8427426029774	6090.0000	2024-02-13 00:00:00
17672	7803510001931	5190.0000	2024-02-13 00:00:00
17757	8470002367036	30890.0000	2024-02-13 00:00:00
17758	7800026124598	22490.0000	2024-02-13 00:00:00
17779	7800059003877	39790.0000	2024-02-13 00:00:00
17788	7800060125131	45290.0000	2024-02-13 00:00:00
17877	7800007749772	24490.0000	2024-02-13 00:00:00
17879	7800060125803	13460.0000	2024-02-13 00:00:00
17901	7800007738301	9990.0000	2024-02-13 00:00:00
17915	7502253072559	8190.0000	2024-02-13 00:00:00
17934	7803504000162	14490.0000	2024-02-13 00:00:00
17936	7805750002273	32690.0000	2024-02-13 00:00:00
17962	7800028000289	14190.0000	2024-02-13 00:00:00
17963	7800028001095	10990.0000	2024-02-13 00:00:00
17978	7800044001697	3290.0000	2024-02-13 00:00:00
18016	7800026123577	14890.0000	2024-02-13 00:00:00
18024	7800007750785	6690.0000	2024-02-13 00:00:00
18025	7800007750518	6690.0000	2024-02-13 00:00:00
18030	5000158067738	5190.0000	2024-02-13 00:00:00
18031	7502241940112	34590.0000	2024-02-13 00:00:00
18035	7804620831807	890.0000	2024-02-13 00:00:00
18094	4005800137532	10990.0000	2024-02-13 00:00:00
18097	7800050000615	17590.0000	2024-02-13 00:00:00
18139	7800018120096	3990.0000	2024-02-13 00:00:00
18149	7800060416451	24990.0000	2024-02-13 00:00:00
18166	8427426045125	9890.0000	2024-02-13 00:00:00
18483	7800044001444	1490.0000	2024-02-13 00:00:00
18507	7809591400052	31890.0000	2024-02-13 00:00:00
18529	7800007144430	6140.0000	2024-02-13 00:00:00
18784	6091403200313	72290.0000	2024-02-13 00:00:00
18971	7800008010642	34390.0000	2024-02-13 00:00:00
19439	7800028000364	6890.0000	2024-02-13 00:00:00
19484	7800063000831	2190.0000	2024-02-13 00:00:00
19535	7800060003682	41990.0000	2024-02-13 00:00:00
19716	7801000120445	1690.0000	2024-02-13 00:00:00
19783	7800033001097	33990.0000	2024-02-13 00:00:00
20619	7800059002924	63990.0000	2024-02-13 00:00:00
20798	3337871322502	37990.0000	2024-02-13 00:00:00
20900	7809526397884	15390.0000	2024-02-13 00:00:00
20906	3433422404397	16590.0000	2024-02-13 00:00:00
20997	7804918402696	5990.0000	2024-02-13 00:00:00
21126	7800007616036	2440.0000	2024-02-13 00:00:00
21135	7800026016213	26590.0000	2024-02-13 00:00:00
21140	7800026024966	34790.0000	2024-02-13 00:00:00
21142	7800026024942	48390.0000	2024-02-13 00:00:00
21156	7800060117112	37190.0000	2024-02-13 00:00:00
21159	7800060011397	14890.0000	2024-02-13 00:00:00
21175	7800017074437	41780.0000	2024-02-13 00:00:00
21255	7800038040275	5390.0000	2024-02-13 00:00:00
21307	7800070004389	21150.0000	2024-02-13 00:00:00
21353	7800038040282	12990.0000	2024-02-13 00:00:00
21362	7800032001173	36690.0000	2024-02-13 00:00:00
21383	7800026009840	16990.0000	2024-02-13 00:00:00
21385	7703991000013	34990.0000	2024-02-13 00:00:00
21453	7805750001498	58580.0000	2024-02-13 00:00:00
21459	7800068011016	17490.0000	2024-02-13 00:00:00
21460	7800068011023	23290.0000	2024-02-13 00:00:00
21503	7800059001255	12890.0000	2024-02-13 00:00:00
21523	7800060117464	22190.0000	2024-02-13 00:00:00
21524	7800060412545	21190.0000	2024-02-13 00:00:00
21558	7800030005463	35990.0000	2024-02-13 00:00:00
21566	3337871310714	21890.0000	2024-02-13 00:00:00
21654	7896206405540	27190.0000	2024-02-13 00:00:00
21655	7800018120805	88180.0000	2024-02-13 00:00:00
21706	7800007640178	22990.0000	2024-02-13 00:00:00
21711	3499320001755	22190.0000	2024-02-13 00:00:00
21719	7800068012112	12340.0000	2024-02-13 00:00:00
21758	7798092890182	121370.0000	2024-02-13 00:00:00
21870	7804918403419	7990.0000	2024-02-13 00:00:00
21913	7800060412705	39190.0000	2024-02-13 00:00:00
21930	7896548137758	30390.0000	2024-02-13 00:00:00
21934	7800097001057	23390.0000	2024-02-13 00:00:00
21935	7804900167732	11190.0000	2024-02-13 00:00:00
21946	7804918410325	8390.0000	2024-02-13 00:00:00
22014	7501080912076	18490.0000	2024-02-13 00:00:00
22046	4005800179822	14990.0000	2024-02-13 00:00:00
22077	7795368001815	27290.0000	2024-02-13 00:00:00
22157	7800028001002	52490.0000	2024-02-13 00:00:00
22181	7800060119406	30490.0000	2024-02-13 00:00:00
22182	7800007684622	23190.0000	2024-02-13 00:00:00
22294	7804918403013	10990.0000	2024-02-13 00:00:00
22301	7803504004900	6390.0000	2024-02-13 00:00:00
22396	7800001001876	86990.0000	2024-02-13 00:00:00
22436	7800068012075	15640.0000	2024-02-13 00:00:00
22445	7800068010163	14690.0000	2024-02-13 00:00:00
22460	7804918500040	8590.0000	2024-02-13 00:00:00
22468	7800029002657	58890.0000	2024-02-13 00:00:00
22480	7800063112039	6490.0000	2024-02-13 00:00:00
22517	7800055000351	33290.0000	2024-02-13 00:00:00
22618	7800007676443	11690.0000	2024-02-13 00:00:00
22733	7703281001805	8990.0000	2024-02-13 00:00:00
22784	7800068013201	8090.0000	2024-02-13 00:00:00
22823	7800068010033	24890.0000	2024-02-13 00:00:00
22906	7800068015953	18940.0000	2024-02-13 00:00:00
22932	7800060414082	25890.0000	2024-02-13 00:00:00
22933	7795368002607	15290.0000	2024-02-13 00:00:00
22984	7800060120921	64590.0000	2024-02-13 00:00:00
23072	7809591400175	22690.0000	2024-02-13 00:00:00
23213	7800018151052	28390.0000	2024-02-13 00:00:00
23268	7800018159300	62550.0000	2024-02-13 00:00:00
23292	7706263001657	36240.0000	2024-02-13 00:00:00
23294	7800007642035	5870.0000	2024-02-13 00:00:00
23299	7800068011429	26240.0000	2024-02-13 00:00:00
23300	7800068013225	11890.0000	2024-02-13 00:00:00
23306	7800023000116	16290.0000	2024-02-13 00:00:00
23319	7804918500088	6290.0000	2024-02-13 00:00:00
23325	7803510003041	25290.0000	2024-02-13 00:00:00
23327	7800041047582	4890.0000	2024-02-13 00:00:00
23331	7800060121140	28990.0000	2024-02-13 00:00:00
23333	7800060121577	4890.0000	2024-02-13 00:00:00
23336	7800059001033	30890.0000	2024-02-13 00:00:00
23344	7800059002733	5490.0000	2024-02-13 00:00:00
23356	7800028001552	8890.0000	2024-02-13 00:00:00
23357	7800028001569	15290.0000	2024-02-13 00:00:00
23359	7800007723543	23290.0000	2024-02-13 00:00:00
23361	7800007724007	19790.0000	2024-02-13 00:00:00
23362	7800007691163	29290.0000	2024-02-13 00:00:00
23368	7800026003275	3890.0000	2024-02-13 00:00:00
23433	4005800631788	18990.0000	2024-02-13 00:00:00
23453	7805750000187	46690.0000	2024-02-13 00:00:00
23475	4056500012582	14890.0000	2024-02-13 00:00:00
23493	7800060120334	21790.0000	2024-02-13 00:00:00
23495	7800060035652	22990.0000	2024-02-13 00:00:00
23496	7800060120518	46850.0000	2024-02-13 00:00:00
23499	7800059003044	23390.0000	2024-02-13 00:00:00
23500	7800041042129	5890.0000	2024-02-13 00:00:00
23502	7800022000049	52190.0000	2024-02-13 00:00:00
23505	7800028001354	26190.0000	2024-02-13 00:00:00
23508	7800018157030	8140.0000	2024-02-13 00:00:00
23514	7804918403037	9890.0000	2024-02-13 00:00:00
23515	7800001004495	72190.0000	2024-02-13 00:00:00
23528	7800007736369	19890.0000	2024-02-13 00:00:00
23596	7800017001952	32990.0000	2024-02-13 00:00:00
23597	7800018157016	6390.0000	2024-02-13 00:00:00
23602	7800020048210	19490.0000	2024-02-13 00:00:00
23637	7897337713580	33990.0000	2024-02-13 00:00:00
23638	7800060122116	21790.0000	2024-02-13 00:00:00
23676	7800016008877	13990.0000	2024-02-13 00:00:00
23704	7702134186737	82990.0000	2024-02-13 00:00:00
23705	7730698006079	19390.0000	2024-02-13 00:00:00
23709	7800032002781	54590.0000	2024-02-13 00:00:00
23736	7795373022126	14690.0000	2024-02-13 00:00:00
23743	7800050001117	24890.0000	2024-02-13 00:00:00
23769	7800050000707	3790.0000	2024-02-13 00:00:00
23780	7800032002620	116270.0000	2024-02-13 00:00:00
23830	7804918402672	10990.0000	2024-02-13 00:00:00
23882	4027269141783	15290.0000	2024-02-13 00:00:00
23912	7800060122031	22890.0000	2024-02-13 00:00:00
23913	7800050001223	14290.0000	2024-02-13 00:00:00
23922	7795345120379	23790.0000	2024-02-13 00:00:00
23959	4005800024023	35990.0000	2024-02-13 00:00:00
23960	4005800057670	32490.0000	2024-02-13 00:00:00
23981	7730969300974	25990.0000	2024-02-13 00:00:00
23982	7800029002046	38690.0000	2024-02-13 00:00:00
24031	7809561400068	23390.0000	2024-02-13 00:00:00
24067	7800060124240	12490.0000	2024-02-13 00:00:00
24119	7613031768622	10290.0000	2024-02-13 00:00:00
24120	7613032422967	10290.0000	2024-02-13 00:00:00
24121	7613031769551	10590.0000	2024-02-13 00:00:00
24122	7613032422516	16790.0000	2024-02-13 00:00:00
24125	7800029003708	62490.0000	2024-02-13 00:00:00
24137	7800059001224	16790.0000	2024-02-13 00:00:00
24237	7800026660089	11705.0000	2024-02-13 00:00:00
24248	7800029806217	46860.0000	2024-02-13 00:00:00
24260	7800059002412	28450.0000	2024-02-13 00:00:00
24262	3282779003124	13490.0000	2024-02-13 00:00:00
24289	7800028001125	27660.0000	2024-02-13 00:00:00
24300	7800008011243	31390.0000	2024-02-13 00:00:00
24403	7800006003455	8190.0000	2024-02-13 00:00:00
24409	7800059003280	13190.0000	2024-02-13 00:00:00
24412	7804623852106	24390.0000	2024-02-13 00:00:00
24414	7800007791467	37190.0000	2024-02-13 00:00:00
24556	4005800033308	22990.0000	2024-02-13 00:00:00
24645	3337871311346	15590.0000	2024-02-13 00:00:00
24646	7800006003370	11790.0000	2024-02-13 00:00:00
24878	7707236670177	31590.0000	2024-02-13 00:00:00
24886	3337872413025	27090.0000	2024-02-13 00:00:00
24892	7800029003906	34990.0000	2024-02-13 00:00:00
24896	7800063325118	24170.0000	2024-02-13 00:00:00
24925	7897930761919	40790.0000	2024-02-13 00:00:00
24947	7809591400182	31990.0000	2024-02-13 00:00:00
24956	7795368055320	15190.0000	2024-02-13 00:00:00
24960	8470002426382	31990.0000	2024-02-13 00:00:00
24991	7800063311005	11390.0000	2024-02-13 00:00:00
24996	8431166180039	16550.0000	2024-02-13 00:00:00
25120	7800030075916	44990.0000	2024-02-13 00:00:00
25168	7800032002798	82090.0000	2024-02-13 00:00:00
25268	7800050000264	8190.0000	2024-02-13 00:00:00
25358	7800020165986	15040.0000	2024-02-13 00:00:00
25394	7800046000797	6950.0000	2024-02-13 00:00:00
25405	7800063325163	25940.0000	2024-02-13 00:00:00
25406	7809561400099	21090.0000	2024-02-13 00:00:00
25420	7800068011153	10190.0000	2024-02-13 00:00:00
25442	7805256000292	20790.0000	2024-02-13 00:00:00
25443	7800028002290	21190.0000	2024-02-13 00:00:00
25444	7800007686671	17390.0000	2024-02-13 00:00:00
25473	7800029002831	49690.0000	2024-02-13 00:00:00
25480	7800038045751	24090.0000	2024-02-13 00:00:00
25502	9001616205644	8490.0000	2024-02-13 00:00:00
25543	9001616205675	8790.0000	2024-02-13 00:00:00
25578	7800026085127	26090.0000	2024-02-13 00:00:00
25591	8886451018106	24290.0000	2024-02-13 00:00:00
25592	7800026000991	12890.0000	2024-02-13 00:00:00
25622	7800038042392	16190.0000	2024-02-13 00:00:00
25679	7800030075008	20790.0000	2024-02-13 00:00:00
25684	7800056000596	11290.0000	2024-02-13 00:00:00
25701	7804918403679	16990.0000	2024-02-13 00:00:00
25720	7795373012301	15890.0000	2024-02-13 00:00:00
25721	7804918403686	8460.0000	2024-02-13 00:00:00
25740	7804945015401	6190.0000	2024-02-13 00:00:00
25745	4005900000774	22990.0000	2024-02-13 00:00:00
25782	7809591401257	15390.0000	2024-02-13 00:00:00
25825	7891024179925	9090.0000	2024-02-13 00:00:00
25837	7800050000776	7590.0000	2024-02-13 00:00:00
25841	7800060125995	23690.0000	2024-02-13 00:00:00
25858	7800060124080	12190.0000	2024-02-13 00:00:00
25912	7800060039643	16890.0000	2024-02-13 00:00:00
25952	7800007753960	38540.0000	2024-02-13 00:00:00
25987	7800007711298	22440.0000	2024-02-13 00:00:00
26016	7896548197516	41190.0000	2024-02-13 00:00:00
26017	7804612010883	13190.0000	2024-02-13 00:00:00
26032	7730698011257	17990.0000	2024-02-13 00:00:00
26051	7800070000664	57290.0000	2024-02-13 00:00:00
26053	7795373012493	32290.0000	2024-02-13 00:00:00
26098	7800028001521	9290.0000	2024-02-13 00:00:00
26112	7800006006692	12640.0000	2024-02-13 00:00:00
26117	7800070006017	21590.0000	2024-02-13 00:00:00
26118	7800070005287	27290.0000	2024-02-13 00:00:00
26121	7800007775696	16690.0000	2024-02-13 00:00:00
26134	7800059003037	46990.0000	2024-02-13 00:00:00
26160	3337875598071	27090.0000	2024-02-13 00:00:00
26249	7804612010296	18790.0000	2024-02-13 00:00:00
26270	7805256000148	38750.0000	2024-02-13 00:00:00
26280	8431166180015	26090.0000	2024-02-13 00:00:00
26308	3499320005005	45990.0000	2024-02-13 00:00:00
26325	7501098606943	45790.0000	2024-02-13 00:00:00
26331	7800026123515	17990.0000	2024-02-13 00:00:00
26344	7800063360195	820.0000	2024-02-13 00:00:00
26387	7800060126022	19490.0000	2024-02-13 00:00:00
26388	7804918410356	14690.0000	2024-02-13 00:00:00
26391	7800001004389	59790.0000	2024-02-13 00:00:00
26393	7795320051261	28250.0000	2024-02-13 00:00:00
26403	7730698003504	14390.0000	2024-02-13 00:00:00
26408	7800055001006	26990.0000	2024-02-13 00:00:00
26412	7804612010449	12290.0000	2024-02-13 00:00:00
26448	5413895024887	48290.0000	2024-02-13 00:00:00
26460	7795347971139	23990.0000	2024-02-13 00:00:00
26475	3337871320362	18890.0000	2024-02-13 00:00:00
26489	7809591401288	70090.0000	2024-02-13 00:00:00
26501	7800030078108	42390.0000	2024-02-13 00:00:00
26502	7800060126961	12290.0000	2024-02-13 00:00:00
26549	3401343696245	26990.0000	2024-02-13 00:00:00
26550	7800032003566	87990.0000	2024-02-13 00:00:00
26555	7800032003405	58890.0000	2024-02-13 00:00:00
26558	5413895024740	52390.0000	2024-02-13 00:00:00
26559	7800060412118	43590.0000	2024-02-13 00:00:00
26567	7460536557301	15490.0000	2024-02-13 00:00:00
26585	7800007725165	19390.0000	2024-02-13 00:00:00
26587	7800026245873	23450.0000	2024-02-13 00:00:00
26643	7501033956782	4990.0000	2024-02-13 00:00:00
26685	7795304867031	8490.0000	2024-02-13 00:00:00
26796	7800007803825	4240.0000	2024-02-13 00:00:00
26797	7460536557417	32090.0000	2024-02-13 00:00:00
26798	7800007752994	23490.0000	2024-02-13 00:00:00
26799	7800032003412	63740.0000	2024-02-13 00:00:00
26801	7896206405380	51990.0000	2024-02-13 00:00:00
26807	7800026010860	23390.0000	2024-02-13 00:00:00
26818	3499320003865	42390.0000	2024-02-13 00:00:00
26819	7809561400143	20840.0000	2024-02-13 00:00:00
26858	7800059002023	12390.0000	2024-02-13 00:00:00
26859	7800041046400	10990.0000	2024-02-13 00:00:00
26883	7809591401721	45890.0000	2024-02-13 00:00:00
26928	7800032003467	64780.0000	2024-02-13 00:00:00
26929	7805112000572	49060.0000	2024-02-13 00:00:00
26930	7800001003924	104570.0000	2024-02-13 00:00:00
26936	7800026123584	17390.0000	2024-02-13 00:00:00
26961	7800026073353	23190.0000	2024-02-13 00:00:00
26971	7809591401646	10090.0000	2024-02-13 00:00:00
26999	7800060120419	44990.0000	2024-02-13 00:00:00
27080	7809561400723	24990.0000	2024-02-13 00:00:00
27081	7800026005040	54040.0000	2024-02-13 00:00:00
27082	7795990001382	55990.0000	2024-02-13 00:00:00
27088	7800007766007	41690.0000	2024-02-13 00:00:00
27089	7800018184678	29080.0000	2024-02-13 00:00:00
27093	7800026425886	32690.0000	2024-02-13 00:00:00
27151	7800028002597	4770.0000	2024-02-13 00:00:00
27152	7800060416611	23190.0000	2024-02-13 00:00:00
27155	7800063311234	1990.0000	2024-02-13 00:00:00
27166	5997001362150	27090.0000	2024-02-13 00:00:00
27185	7800028071579	25290.0000	2024-02-13 00:00:00
27186	8470002043961	8790.0000	2024-02-13 00:00:00
27214	7800032002606	91490.0000	2024-02-13 00:00:00
27269	7730698129013	17490.0000	2024-02-13 00:00:00
27274	7800029002886	37390.0000	2024-02-13 00:00:00
27301	7804918403020	18840.0000	2024-02-13 00:00:00
27307	7795347971146	37390.0000	2024-02-13 00:00:00
27324	4048846005243	49290.0000	2024-02-13 00:00:00
27326	7798092890212	99490.0000	2024-02-13 00:00:00
27336	7730698016658	25190.0000	2024-02-13 00:00:00
27344	7800007697523	41290.0000	2024-02-13 00:00:00
27349	7800060115842	46690.0000	2024-02-13 00:00:00
27367	3433422407299	27290.0000	2024-02-13 00:00:00
27371	7800029002879	25790.0000	2024-02-13 00:00:00
27372	7795312020497	27090.0000	2024-02-13 00:00:00
27375	7804621200053	111370.0000	2024-02-13 00:00:00
27383	7800030005784	77140.0000	2024-02-13 00:00:00
27386	7501098609814	53990.0000	2024-02-13 00:00:00
27409	7800063325248	5890.0000	2024-02-13 00:00:00
27410	7800068120107	12440.0000	2024-02-13 00:00:00
27411	7800041047438	7490.0000	2024-02-13 00:00:00
27412	7800063311333	9140.0000	2024-02-13 00:00:00
27445	7809591401592	22190.0000	2024-02-13 00:00:00
27462	7800026547861	16140.0000	2024-02-13 00:00:00
27479	3337872413032	26990.0000	2024-02-13 00:00:00
27493	7804636590118	22990.0000	2024-02-13 00:00:00
27495	7804918500569	6490.0000	2024-02-13 00:00:00
27539	7800032002996	35790.0000	2024-02-13 00:00:00
27640	5000158069114	7290.0000	2024-02-13 00:00:00
27651	7800020173851	25690.0000	2024-02-13 00:00:00
